,index,name,element,team_name,total_points,value,ict_index,minutes,position,away1,away_odds1,draw_odds1,home1,home_odds1,is_home1,away2,away_odds2,draw_odds2,home2,home_odds2,is_home2,win_odds1,win_odds2,agg_win_odds,games_played,scaled_points,next_gw,points_weighted,next_opp,surname,initial_team,picked,captain
236,236,Enock Agyei,156,Burnley,0,42,0.0,0,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.0,0.0,28,0.0756917501829798,West Ham,Agyei,0.0,0.0,0
237,237,Enso González,698,Wolves,0,50,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,González,0.0,0.0,0
238,238,Enzo Fernández,199,Chelsea,62,48,4.569230769230769,1782,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,19.8,0.3563218390804598,28,0.41677396113093285,Newcastle,Fernández,0.0,0.0,0
239,239,Eric Bailly,375,Manchester Utd,0,40,0.0,0,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Bailly,0.0,0.0,0
240,240,Eric Dier,496,Tottenham,2,42,0.23076923076923078,199,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,2.2111111111111112,0.011494252873563218,28,0.21985202800083445,Aston Villa,Dier,0.0,0.0,0
241,241,Erling Haaland,355,Manchester City,147,145,8.111538461538462,1758,FWD,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,False,0,0.0,0.0,0,0.0,0,0.4213459142169942,0.0,0.4213459142169942,19.533333333333335,0.8448275862068966,28,0.6754349174109356,Liverpool,Haaland,0.0,0.0,0
242,242,Ethan Ampadu,185,Chelsea,0,40,0.0,0,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.3044712865239854,Newcastle,Ampadu,0.0,0.0,0
243,243,Ethan Brierley,684,Brentford,0,45,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.028535457928628372,Arsenal,Brierley,0.0,0.0,0
244,244,Ethan Horvath,449,Nottingham,0,43,0.0,0,GK,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Horvath,0.0,0.0,0
245,245,Ethan Nwaneri,772,Arsenal,1,45,0.225,13,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.14444444444444443,0.005747126436781609,28,0.3189967936111026,Brentford,Nwaneri,0.0,0.0,0
246,246,Ethan Pinnock,112,Brentford,59,46,3.0730769230769233,2070,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,23.0,0.3390804597701149,28,0.1784353708009885,Arsenal,Pinnock,0.0,0.0,0
247,247,Evan Ferguson,132,Brighton,65,58,2.8153846153846156,1216,FWD,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,13.511111111111111,0.3735632183908046,28,0.4377480262106975,Nottingham,Ferguson,0.0,0.0,0
248,248,Ezri Konsa Ngoyo,48,Aston Villa,60,45,2.553846153846154,2086,DEF,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,23.177777777777777,0.3448275862068966,28,0.3777491768419805,Tottenham,Ngoyo,0.0,0.0,0
249,249,Fabian Mrozek,813,Liverpool,0,40,0.0,0,GK,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.19255552456202593,Manchester City,Mrozek,0.0,0.0,0
250,250,Fabian Schär,427,Newcastle,96,54,3.8423076923076924,2263,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,25.144444444444446,0.5517241379310345,28,0.3761426283577801,Chelsea,Schär,0.0,0.0,0
251,251,Fabio Henrique Tavares,296,Liverpool,0,50,0.0,0,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,0.0,0.0,28,0.12837034970801728,Manchester City,Tavares,0.0,0.0,0
252,252,Facundo Buonanotte,125,Brighton,40,47,2.123076923076923,866,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,True,0,0.0,0.0,0,0.0,0,0.5340252379405369,0.0,0.5340252379405369,9.622222222222222,0.22988505747126436,28,0.3515411296589734,Nottingham,Buonanotte,0.0,0.0,0
253,253,Facundo Pellistri Rebollo,394,Manchester Utd,13,42,0.5038461538461538,164,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,1.8222222222222222,0.07471264367816093,28,0.2550290445944281,Everton,Rebollo,0.0,0.0,0
254,254,Felipe Augusto de Almeida Monteiro,445,Nottingham,6,44,0.27692307692307694,222,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,2.466666666666667,0.034482758620689655,28,0.14747007667571382,Brighton,Monteiro,0.0,0.0,0
255,255,Femi Seriki,653,Sheffield Utd,0,39,0.0,0,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,0.0,0.0,28,0.0698194886523635,Bournemouth,Seriki,0.0,0.0,0
256,256,Filip Marschall,670,Aston Villa,0,40,0.0,0,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,True,0,0.0,0.0,0,0.0,0,0.3996969039320364,0.0,0.3996969039320364,0.0,0.0,28,0.23981814235922183,Tottenham,Marschall,0.0,0.0,0
257,257,Flynn Downes,531,West Ham,0,50,0.0,0,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.0,0.0,28,0.22851097745341298,Burnley,Downes,0.0,0.0,0
258,258,Fodé Ballo-Touré,707,Fulham,4,45,0.08636363636363636,53,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,0.5888888888888889,0.022988505747126436,28,0.2078237906093763,Wolves,Ballo-Touré,0.0,0.0,0
259,259,Folarin Balogun,1,Arsenal,0,44,0.0,0,FWD,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.31554851774903364,Brentford,Balogun,0.0,0.0,0
260,260,Francisco Jorge Tomás Oliveira,549,Wolves,0,45,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Oliveira,0.0,0.0,0
261,261,Franco Umeh-Chibueze,821,Crystal Palace,0,45,0.0,0,FWD,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,True,0,0.0,0.0,0,0.0,0,0.5296737581359314,0.0,0.5296737581359314,0.0,0.0,28,0.2118695032543726,Luton,Umeh-Chibueze,0.0,0.0,0
262,262,Frank Onyeka,111,Brentford,26,49,1.8576923076923075,923,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,10.255555555555556,0.14942528735632185,28,0.11819063034242147,Arsenal,Onyeka,0.0,0.0,0
263,263,Fraser Forster,498,Tottenham,0,38,0.0,0,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.0,0.0,28,0.21525432685140916,Aston Villa,Forster,0.0,0.0,0
264,264,Fred Onyedinma,329,Luton,0,50,0.0,0,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.0,0.0,28,0.14120439430682155,Crystal Palace,Onyedinma,0.0,0.0,0
265,265,Frederico Rodrigues de Paula Santos,381,Manchester Utd,0,50,0.0,0,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.21020145838753157,Everton,Santos,0.0,0.0,0
266,266,Fábio Ferreira Vieira,4,Arsenal,22,54,0.9153846153846155,281,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,3.1222222222222222,0.12643678160919541,28,0.39141058671455087,Brentford,Vieira,0.0,0.0,0
267,267,Fábio Silva,552,Wolves,8,52,0.6499999999999999,259,FWD,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,2.8777777777777778,0.04597701149425287,28,0.1828063503716256,Fulham,Silva,0.0,0.0,0
268,268,Gabriel Fernando de Jesus,8,Arsenal,64,78,4.7846153846153845,1117,FWD,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,12.411111111111111,0.367816091954023,28,0.5362381729214474,Brentford,Jesus,0.0,0.0,0
269,269,Gabriel Martinelli Silva,12,Arsenal,101,77,6.234615384615385,1685,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,18.72222222222222,0.5804597701149425,28,0.6638243798179991,Brentford,Silva,0.0,0.0,0
270,270,Gabriel Osho,330,Luton,35,44,1.7615384615384615,1316,DEF,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,14.622222222222222,0.20114942528735633,28,0.2922663615751748,Crystal Palace,Osho,0.0,0.0,0
271,271,Gabriel Słonina,215,Chelsea,0,40,0.0,0,GK,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.3044712865239854,Newcastle,Słonina,0.0,0.0,0
272,272,Gabriel dos Santos Magalhães,5,Arsenal,100,53,3.3153846153846156,1994,DEF,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,22.155555555555555,0.5747126436781609,28,0.7032078340948148,Brentford,Magalhães,0.0,1.0,0
273,273,Garang Kuol,418,Newcastle,0,45,0.0,0,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.0,0.0,28,0.10363531545691092,Chelsea,Kuol,0.0,0.0,0
274,274,Gavin Kilkenny,71,Bournemouth,0,43,0.0,0,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.0,0.0,28,0.3539800241148956,Sheffield Utd,Kilkenny,0.0,0.0,0
275,275,George Baldock,473,Sheffield Utd,20,38,1.0538461538461539,878,DEF,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,9.755555555555556,0.11494252873563218,28,0.11579650014661637,Bournemouth,Baldock,0.0,0.0,0
276,276,George Earthy,829,West Ham,0,45,0.0,0,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.0,0.0,28,0.22851097745341298,Burnley,Earthy,0.0,0.0,0
277,277,George Shelvey,636,Nottingham,0,39,0.0,0,GK,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Shelvey,0.0,0.0,0
278,278,Gianluca Scamacca,541,West Ham,0,60,0.0,0,FWD,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,True,0,0.0,0.0,0,0.0,0,0.5712774436335324,0.0,0.5712774436335324,0.0,0.0,28,0.22851097745341298,Burnley,Scamacca,0.0,0.0,0
279,279,Giovani Lo Celso,503,Tottenham,38,48,1.6846153846153844,414,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,4.6,0.21839080459770116,28,0.2745373673262268,Aston Villa,Celso,0.0,0.0,0
280,280,Giovanni Reyna,801,Nottingham,2,48,0.9,29,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.32222222222222224,0.011494252873563218,28,0.09601453387576325,Brighton,Reyna,0.0,0.0,0
281,281,Giulian Biancone,438,Nottingham,0,39,0.0,0,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.13367697322743796,Brighton,Biancone,0.0,0.0,0
282,282,Glen Rea,334,Luton,0,44,0.0,0,MID,Luton,0.217485857333184,0.2528403845308845,Crystal Palace,0.5296737581359314,False,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,False,0.217485857333184,0.17319192209357245,0.35301098576705386,0.0,0.0,28,0.14120439430682155,Crystal Palace,Rea,0.0,0.0,0
283,283,Gonzalo Montiel,679,Nottingham,20,44,0.9041666666666667,495,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,5.5,0.11494252873563218,28,0.17965398472169083,Brighton,Montiel,0.0,0.0,0
284,284,Gonçalo Manuel Ganchinho Guedes,554,Wolves,0,54,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Guedes,0.0,0.0,0
285,285,Granit Xhaka,30,Arsenal,0,60,0.0,0,MID,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,True,0,0.0,0.0,0,0.0,0,0.7888712943725841,0.0,0.7888712943725841,0.0,0.0,28,0.31554851774903364,Brentford,Xhaka,0.0,0.0,0
286,286,Guglielmo Vicario,520,Tottenham,81,53,2.4884615384615385,2340,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,26.0,0.46551724137931033,28,0.4014612234031333,Aston Villa,Vicario,0.0,0.0,0
287,287,Gustavo Hamer,663,Sheffield Utd,62,49,4.024,1882,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,False,0,0.0,0.0,0,0.0,0,0.11636581442060583,0.0,0.11636581442060583,20.91111111111111,0.3563218390804598,28,0.2603394292165182,Bournemouth,Hamer,0.0,0.0,0
288,288,Gustavo Henrique Furtado Scarpa,462,Nottingham,0,45,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.08911798215162532,Brighton,Scarpa,0.0,0.0,0
289,289,Habeeb Ogunneye,833,Manchester Utd,0,40,0.0,0,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,0.0,0.0,28,0.31530218758129736,Everton,Ogunneye,0.0,0.0,0
290,290,Hakim Ziyech,218,Chelsea,0,54,0.0,0,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,True,0,0.0,0.0,0,0.0,0,0.5074521442066424,0.0,0.5074521442066424,0.0,0.0,28,0.20298085768265697,Newcastle,Ziyech,0.0,0.0,0
291,291,Halil Dervişoğlu,100,Brentford,0,45,0.0,0,FWD,Brentford,0.07133864482157093,0.13979006080584494,Arsenal,0.7888712943725841,False,0,0.0,0.0,0,0.0,0,0.07133864482157093,0.0,0.07133864482157093,0.0,0.0,28,0.028535457928628372,Arsenal,Dervişoğlu,0.0,0.0,0
292,292,Hamed Traorè,87,Bournemouth,3,47,0.228,44,MID,Sheffield Utd,0.11636581442060583,0.1820062325581752,Bournemouth,0.7016279530212189,True,Luton,0.17319192209357245,0.21240029700912075,Bournemouth,0.6144077808973069,True,0.7016279530212189,0.6144077808973069,0.8849500602872389,0.4888888888888889,0.017241379310344827,28,0.3643248517011025,Sheffield Utd,Traorè,0.0,0.0,0
293,293,Han-Noah Massengo,694,Burnley,3,49,0.012500000000000002,14,MID,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,0.15555555555555556,0.017241379310344827,28,0.08603657776918669,West Ham,Massengo,0.0,0.0,0
294,294,Hannes Delcroix,674,Burnley,7,40,0.792,562,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,6.2444444444444445,0.040229885057471264,28,0.12962957929745816,West Ham,Delcroix,0.0,0.0,0
295,295,Hannibal Mejbri,383,Manchester Utd,11,43,0.34615384615384615,131,MID,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,1.4555555555555555,0.06321839080459771,28,0.24813249287029018,Everton,Mejbri,0.0,0.0,0
296,296,Harrison Ashby,404,Newcastle,0,40,0.0,0,DEF,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,0.0,0.0,28,0.15545297318536636,Chelsea,Ashby,0.0,0.0,0
297,297,Harrison Reed,282,Fulham,34,45,1.2884615384615385,994,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,11.044444444444444,0.19540229885057472,28,0.2496603048506953,Wolves,Reed,0.0,0.0,0
298,298,Harry Arter,435,Nottingham,0,43,0.0,0,MID,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,0.0,0.0,28,0.08911798215162532,Brighton,Arter,0.0,0.0,0
299,299,Harry Kane,500,Tottenham,0,125,0.0,0,FWD,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.0,0.0,28,0.14350288456760613,Aston Villa,Kane,0.0,0.0,0
300,300,Harry Maguire,387,Manchester Utd,50,42,1.6153846153846154,1065,DEF,Everton,0.22663733715330828,0.24785901687786277,Manchester Utd,0.5255036459688289,True,0,0.0,0.0,0,0.0,0,0.5255036459688289,0.0,0.5255036459688289,11.833333333333334,0.28735632183908044,28,0.4302447163169295,Everton,Maguire,0.0,0.0,0
301,301,Harry Toffolo,465,Nottingham,43,44,2.7961538461538464,1099,DEF,Nottingham,0.2227949553790633,0.2431798066803998,Brighton,0.5340252379405369,False,0,0.0,0.0,0,0.0,0,0.2227949553790633,0.0,0.2227949553790633,12.21111111111111,0.2471264367816092,28,0.23252754794008165,Brighton,Toffolo,0.0,0.0,0
302,302,Harry Wilson,288,Fulham,67,53,3.1500000000000004,1232,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,False,0,0.0,0.0,0,0.0,0,0.3310473138508762,0.0,0.3310473138508762,13.688888888888888,0.3850574712643678,28,0.3634534082989711,Wolves,Wilson,0.0,0.0,0
303,303,Harvey Barnes,603,Newcastle,27,62,0.9346153846153846,326,MID,Newcastle,0.2590882886422773,0.23345956715108013,Chelsea,0.5074521442066424,False,0,0.0,0.0,0,0.0,0,0.2590882886422773,0.0,0.2590882886422773,3.6222222222222222,0.15517241379310345,28,0.196738763732773,Chelsea,Barnes,0.0,0.0,0
304,304,Harvey Elliott,295,Liverpool,57,48,2.588888888888889,731,MID,Manchester City,0.4213459142169942,0.2577282115129626,Liverpool,0.3209258742700432,True,0,0.0,0.0,0,0.0,0,0.3209258742700432,0.0,0.3209258742700432,8.122222222222222,0.3275862068965517,28,0.3249220738459483,Manchester City,Elliott,0.0,0.0,0
305,305,Harvey Griffiths,787,Wolves,0,45,0.0,0,MID,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,0.0,0.0,28,0.15522014347507387,Fulham,Griffiths,0.0,0.0,0
306,306,Heung-Min Son,516,Tottenham,149,97,7.6692307692307695,1897,MID,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,21.07777777777778,0.8563218390804598,28,0.657295988015882,Aston Villa,Son,0.0,0.0,0
307,307,Hjalmar Ekdal,167,Burnley,5,39,0.29615384615384616,325,DEF,Burnley,0.18922937545744947,0.23949318090901806,West Ham,0.5712774436335324,False,0,0.0,0.0,0,0.0,0,0.18922937545744947,0.0,0.18922937545744947,3.611111111111111,0.028735632183908046,28,0.1250318781480329,West Ham,Ekdal,0.0,0.0,0
308,308,Hugo Bueno López,548,Wolves,21,44,0.7461538461538461,423,DEF,Fulham,0.3310473138508762,0.2809023274614391,Wolves,0.38805035868768467,True,0,0.0,0.0,0,0.0,0,0.38805035868768467,0.0,0.38805035868768467,4.7,0.1206896551724138,28,0.2811060772815763,Fulham,López,0.0,0.0,0
309,309,Hugo Lloris,502,Tottenham,0,47,0.0,0,GK,Tottenham,0.3587572114190153,0.24154588464894827,Aston Villa,0.3996969039320364,False,0,0.0,0.0,0,0.0,0,0.3587572114190153,0.0,0.3587572114190153,0.0,0.0,28,0.21525432685140916,Aston Villa,Lloris,0.0,0.0,0
